arm,tstart,steps,nfe,depth,n,cfg_tar,run,lpaps,lpaps_sem,clap,clap_sem,muq,muq_sem,clap_dir,clap_dir_sem,mulan_dir,mulan_dir_sem
SDEdit,50,100,100,50,696,3.5,stableaudio_sdedit_nolora_full_nfe100_t50_s100_cfgtar3.5,6.19907390222924,0.015905184249124626,0.32764555918031824,0.003526147000154655,0.2391138681827445,0.005540059326843814,0.2517595522683756,0.006164892867441002,0.32572905764374455,0.007095560692770664
SDEdit,50,67,100,75,696,3.5,stableaudio_sdedit_nolora_full_nfe100_t50_s67_cfgtar3.5,6.531667642911962,0.016019874237677426,0.32418574643741943,0.0034394608901257067,0.25683640600509955,0.005731175928184506,0.270783064229917,0.006254863552386256,0.33782035603232136,0.007153600787968198
SDEdit,50,50,100,100,696,3.5,stableaudio_sdedit_nolora_full_nfe100_t50_s50_cfgtar3.5,6.534690576991587,0.016378183688754273,0.318077961332187,0.003513474933929371,0.24895100318659472,0.005677945512418843,0.26811650115059926,0.0062758806897345734,0.33305751524421373,0.007068136084908795
SDEdit,50,200,100,25,696,7.0,stableaudio_sdedit_nolora_full_nfe100_t50_s200_cfgtar7.0,4.353435066239587,0.016770973208097808,0.25497624971341853,0.004328601667131341,0.16702579323255226,0.006447211867679764,0.11231394715596461,0.004798360966013435,0.18738657853635693,0.006234181868133751
SDEdit,50,150,100,33,696,7.0,stableaudio_sdedit_nolora_full_nfe100_t50_s150_cfgtar7.0,5.224382892410874,0.017433294551119995,0.30280462875413633,0.00391113577418181,0.21191277794774765,0.005867578594759782,0.19222725518101333,0.0057713362227468055,0.2773775091587469,0.006953684406719231
SDEdit,50,100,100,50,696,7.0,stableaudio_sdedit_nolora_full_nfe100_t50_s100_cfgtar7.0,6.276718035580097,0.01606893227528225,0.35702429961282006,0.0031635659024859424,0.29368955427753984,0.005539903142897241,0.28361033979835437,0.006220904322426286,0.36456804060318304,0.007273261589525936
SDEdit,50,67,100,75,696,7.0,stableaudio_sdedit_nolora_full_nfe100_t50_s67_cfgtar7.0,6.5523271554502935,0.016296886484709398,0.3427024185499604,0.0032209169212523256,0.29754071086631745,0.005627795630288143,0.284922488077929,0.006226251665037187,0.35845843862190885,0.0071687736034149185
SDEdit,50,50,100,100,696,7.0,stableaudio_sdedit_nolora_full_nfe100_t50_s50_cfgtar7.0,6.556055487070047,0.016459338544335067,0.3405667726969448,0.0032198340779392106,0.2898175715891666,0.005708719775248973,0.2820627819920687,0.0063118703728905195,0.35569489469561705,0.007200841524743066
SDEdit,50,200,100,25,696,10.5,stableaudio_sdedit_nolora_full_nfe100_t50_s200_cfgtar10.5,4.3895045839392814,0.016781000655429097,0.2666959687872295,0.00429251971370488,0.17963553029871893,0.006419317516974819,0.13068258388960818,0.005062755299877956,0.20586904484494964,0.006472541502531832
SDEdit,50,150,100,33,696,10.5,stableaudio_sdedit_nolora_full_nfe100_t50_s150_cfgtar10.5,5.287458689602171,0.017366047194196273,0.32227225537488585,0.0038089150753093776,0.23877041771236523,0.005740844783785598,0.22044424465375728,0.005962950684048721,0.3057576944126919,0.007270312678941623
SDEdit,50,100,100,50,696,10.5,stableaudio_sdedit_nolora_full_nfe100_t50_s100_cfgtar10.5,6.334841203312765,0.015844660995147985,0.36282604317271355,0.0031927239809578195,0.3093450117907112,0.005461237286714182,0.2926822666964633,0.006171604966603444,0.37151458458680575,0.007344866927519694
SDEdit,50,67,100,75,696,10.5,stableaudio_sdedit_nolora_full_nfe100_t50_s67_cfgtar10.5,6.572048967591419,0.01652639603031816,0.3455464841429968,0.0031885831760224536,0.3095208337413744,0.005491670837431005,0.2871392782056308,0.006104003092322963,0.3665036178199339,0.007175102810412526
SDEdit,50,50,100,100,696,10.5,stableaudio_sdedit_nolora_full_nfe100_t50_s50_cfgtar10.5,6.577501093667586,0.01633216109582992,0.3454457211726785,0.0031554229022061116,0.30516155219928565,0.005649347605427569,0.283183952069563,0.006146561105362433,0.3648157900777356,0.0072327460700887395
SDEdit,50,200,100,25,696,14.0,stableaudio_sdedit_nolora_full_nfe100_t50_s200_cfgtar14.0,4.43166271297411,0.01675120468133834,0.27707823377334095,0.004243923565832273,0.19078836921768413,0.006393689076346963,0.1462963564176214,0.005276934914546586,0.22397329555402895,0.006713157255547244
SDEdit,50,150,100,33,696,14.0,stableaudio_sdedit_nolora_full_nfe100_t50_s150_cfgtar14.0,5.343379271321598,0.017435710242495288,0.3339128432903792,0.003690617441455126,0.25571746015740593,0.0056880688429818615,0.23627835702707714,0.0060957921776831625,0.32380316484500066,0.007439491211593998
SDEdit,50,100,100,50,696,14.0,stableaudio_sdedit_nolora_full_nfe100_t50_s100_cfgtar14.0,6.378006875457891,0.015685911402925426,0.36504915236670277,0.0031267622408541877,0.3179311298094683,0.005416059616392398,0.29508025365100166,0.006113589707964093,0.37701133772966333,0.007296336013766339
SDEdit,50,67,100,75,696,14.0,stableaudio_sdedit_nolora_full_nfe100_t50_s67_cfgtar14.0,6.590352885682007,0.016415679722290584,0.34496800523472976,0.003192722906433537,0.31747321225368236,0.005399573438580299,0.2833093517384995,0.006124859048206301,0.36675854976189953,0.007234337248144186
SDEdit,50,50,100,100,696,14.0,stableaudio_sdedit_nolora_full_nfe100_t50_s50_cfgtar14.0,6.597104657038874,0.016163506541367906,0.3460772758481802,0.003189659225431017,0.31204593971452943,0.005605231586528841,0.28134982289489485,0.006157912233804414,0.3657926955827694,0.007183731125039459
